,beta,SNR,n_iter,n_hidden,accuracy,recall,precision,F1_score
31,0.0,5.0,15.0,6.0,0.7444444444444445,0.7444444444444445,0.9135124135124136,0.7039301168800265
32,0.0,6.0,15.0,6.0,0.7777777777777778,0.7777777777777778,0.9444444444444444,0.7407407407407406
33,0.0,7.0,15.0,6.0,0.8888888888888888,0.8888888888888888,1.0,0.8888888888888888
34,0.0,8.0,15.0,6.0,0.8888888888888888,0.8888888888888888,1.0,0.8888888888888888
35,0.0,9.0,15.0,6.0,0.8888888888888888,0.8888888888888888,1.0,0.8888888888888888
36,1.0,-2.0,15.0,6.0,0.6666666666666666,0.6666666666666666,0.8253956383807867,0.5984474673744693
37,1.0,-1.0,15.0,6.0,0.8,0.8,0.879787853472064,0.7658508202576559
38,1.0,0.0,15.0,6.0,0.9,0.9,0.9344646070988782,0.8925264934592468
39,1.0,1.0,15.0,6.0,0.9611111111111111,0.9611111111111111,0.9690679690679692,0.9603403732902829
40,1.0,2.0,15.0,6.0,0.9888888888888889,0.9888888888888889,0.98989898989899,0.9888610414926206
41,1.0,3.0,15.0,6.0,1.0,1.0,1.0,1.0
42,1.0,4.0,15.0,6.0,1.0,1.0,1.0,1.0
43,1.0,5.0,15.0,6.0,1.0,1.0,1.0,1.0
44,1.0,6.0,15.0,6.0,1.0,1.0,1.0,1.0
45,1.0,7.0,15.0,6.0,1.0,1.0,1.0,1.0
46,1.0,8.0,15.0,6.0,1.0,1.0,1.0,1.0
47,1.0,9.0,15.0,6.0,1.0,1.0,1.0,1.0
48,2.0,-2.0,15.0,6.0,0.4,0.4,0.7035949671967728,0.32466942479986455
49,2.0,-1.0,15.0,6.0,0.55,0.55,0.811529501259925,0.5171634007860302
50,2.0,0.0,15.0,6.0,0.6611111111111111,0.6611111111111111,0.8558115719406042,0.6240035563564975
51,2.0,1.0,15.0,6.0,0.7833333333333333,0.7833333333333333,0.9135802469135803,0.7721037259743516
52,2.0,2.0,15.0,6.0,0.8333333333333334,0.8333333333333334,0.9188712522045855,0.824506772782635
53,2.0,3.0,15.0,6.0,0.8944444444444445,0.8944444444444445,0.9284802043422733,0.8880745129593056
54,2.0,4.0,15.0,6.0,0.9277777777777778,0.9277777777777778,0.9455523899968344,0.9257819163135592
55,2.0,5.0,15.0,6.0,0.9722222222222222,0.9722222222222222,0.9754062362758016,0.9721000944991153
56,2.0,6.0,15.0,6.0,0.9777777777777777,0.9777777777777777,0.9802162410858064,0.9776800230572209
57,2.0,7.0,15.0,6.0,0.9833333333333333,0.9833333333333333,0.9835978835978836,0.9833298589396151
58,2.0,8.0,15.0,6.0,1.0,1.0,1.0,1.0
59,2.0,9.0,15.0,6.0,1.0,1.0,1.0,1.0
