,beta,SNR,n_iter,n_hidden,accuracy,recall,precision,F1_score
27,0.0,1.0,15.0,6.0,0.7333333333333333,0.7333333333333333,0.8595363039807484,0.6586464684169051
28,0.0,2.0,15.0,6.0,0.7944444444444444,0.7944444444444444,0.8966049382716049,0.7383872166480863
29,0.0,3.0,15.0,6.0,0.8,0.8,0.910239651416122,0.7539558337680404
30,0.0,4.0,15.0,6.0,0.8777777777777778,0.8777777777777778,0.9377984256033035,0.842079542452025
31,0.0,5.0,15.0,6.0,0.9222222222222223,0.9222222222222223,0.9444444444444444,0.9078477078477079
32,0.0,6.0,15.0,6.0,0.9777777777777777,0.9777777777777777,0.9814814814814816,0.9775533108866442
33,0.0,7.0,15.0,6.0,0.9777777777777777,0.9777777777777777,0.9814814814814816,0.9775533108866442
34,0.0,8.0,15.0,6.0,0.9777777777777777,0.9777777777777777,0.9814814814814816,0.9775533108866442
35,0.0,9.0,15.0,6.0,0.9833333333333333,0.9833333333333333,0.9855072463768116,0.983239053006495
36,1.0,-2.0,15.0,6.0,0.3,0.3,0.6571307610330078,0.22105596856651713
37,1.0,-1.0,15.0,6.0,0.4388888888888889,0.4388888888888889,0.8143813733875845,0.34831222397965345
38,1.0,0.0,15.0,6.0,0.6111111111111112,0.6111111111111112,0.8245844790560236,0.5201566385387333
39,1.0,1.0,15.0,6.0,0.6611111111111111,0.6611111111111111,0.8319783197831978,0.5514922236233711
40,1.0,2.0,15.0,6.0,0.6333333333333333,0.6333333333333333,0.8260869565217392,0.5292137056842938
41,1.0,3.0,15.0,6.0,0.5722222222222222,0.5722222222222222,0.817886467009274,0.45773731099818055
42,1.0,4.0,15.0,6.0,0.5611111111111111,0.5611111111111111,0.8264315721942841,0.4433840108945594
43,1.0,5.0,15.0,6.0,0.5555555555555556,0.5555555555555556,0.8471885929513049,0.4424376522246235
44,1.0,6.0,15.0,6.0,0.5555555555555556,0.5555555555555556,0.8518518518518517,0.4444444444444444
45,1.0,7.0,15.0,6.0,0.5555555555555556,0.5555555555555556,0.8518518518518517,0.4444444444444444
46,1.0,8.0,15.0,6.0,0.5555555555555556,0.5555555555555556,0.8518518518518517,0.4444444444444444
47,1.0,9.0,15.0,6.0,0.5666666666666667,0.5666666666666667,0.8443051201671892,0.4622044622044622
48,2.0,-2.0,15.0,6.0,0.09444444444444444,0.09444444444444444,0.8128654970760234,0.11304108078301628
49,2.0,-1.0,15.0,6.0,0.15,0.15,0.8395061728395062,0.1789683073839757
50,2.0,0.0,15.0,6.0,0.3111111111111111,0.3111111111111111,0.8632200137576482,0.3396961105495566
51,2.0,1.0,15.0,6.0,0.4888888888888889,0.4888888888888889,0.9,0.46601661652053583
52,2.0,2.0,15.0,6.0,0.5777777777777777,0.5777777777777777,0.8745791245791247,0.5237403743501303
53,2.0,3.0,15.0,6.0,0.6166666666666667,0.6166666666666667,0.8532608695652174,0.58175423485501
54,2.0,4.0,15.0,6.0,0.6722222222222223,0.6722222222222223,0.8554782955931437,0.6232525534291347
55,2.0,5.0,15.0,6.0,0.6611111111111111,0.6611111111111111,0.8539821776663882,0.5803776555336911
56,2.0,6.0,15.0,6.0,0.6666666666666666,0.6666666666666666,0.8482660153161764,0.5636942364209767
57,2.0,7.0,15.0,6.0,0.6666666666666666,0.6666666666666666,0.8336118072960179,0.5557203477114488
58,2.0,8.0,15.0,6.0,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.5555555555555555
59,2.0,9.0,15.0,6.0,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.5555555555555555
