,beta,SNR,n_iter,n_hidden,accuracy,recall,precision,F1_score
17,-1.0,3.0,15.0,6.0,0.9055555555555556,0.9055555555555556,0.9489489489489489,0.8847359945758114
18,-1.0,4.0,15.0,6.0,0.9611111111111111,0.9611111111111111,0.9711934156378601,0.9598825130740025
19,-1.0,5.0,15.0,6.0,0.9888888888888889,0.9888888888888889,0.98989898989899,0.9888610414926206
20,-1.0,6.0,15.0,6.0,1.0,1.0,1.0,1.0
21,-1.0,7.0,15.0,6.0,1.0,1.0,1.0,1.0
22,-1.0,8.0,15.0,6.0,0.9944444444444445,0.9944444444444445,0.9947089947089947,0.9944409700507262
23,-1.0,9.0,15.0,6.0,0.9777777777777777,0.9777777777777777,0.9814814814814816,0.9775533108866442
24,0.0,-2.0,15.0,6.0,0.35555555555555557,0.35555555555555557,0.8396825396825397,0.24366471734892786
25,0.0,-1.0,15.0,6.0,0.4444444444444444,0.4444444444444444,0.8428774034549301,0.33021842083127956
26,0.0,0.0,15.0,6.0,0.6,0.6,0.8030303030303031,0.5251345362456473
27,0.0,1.0,15.0,6.0,0.7666666666666667,0.7666666666666667,0.8761423761423761,0.6933777095067417
28,0.0,2.0,15.0,6.0,0.7944444444444444,0.7944444444444444,0.8933933933933934,0.7365878464276634
29,0.0,3.0,15.0,6.0,0.8888888888888888,0.8888888888888888,0.9444444444444444,0.8518518518518517
30,0.0,4.0,15.0,6.0,0.9166666666666666,0.9166666666666666,0.9523809523809524,0.9030303030303031
31,0.0,5.0,15.0,6.0,0.9611111111111111,0.9611111111111111,0.9711934156378601,0.9598825130740025
32,0.0,6.0,15.0,6.0,0.9888888888888889,0.9888888888888889,0.98989898989899,0.9888610414926206
33,0.0,7.0,15.0,6.0,0.9888888888888889,0.9888888888888889,0.98989898989899,0.9888610414926206
34,0.0,8.0,15.0,6.0,0.9777777777777777,0.9777777777777777,0.9814814814814816,0.9775533108866442
35,0.0,9.0,15.0,6.0,0.9611111111111111,0.9611111111111111,0.9711934156378601,0.9598825130740025
36,1.0,-2.0,15.0,6.0,0.22777777777777777,0.22777777777777777,0.8703703703703703,0.23232323232323232
37,1.0,-1.0,15.0,6.0,0.37222222222222223,0.37222222222222223,0.9201255170446441,0.3553950603130931
38,1.0,0.0,15.0,6.0,0.5944444444444444,0.5944444444444444,0.873045267489712,0.5453455189105227
39,1.0,1.0,15.0,6.0,0.6555555555555556,0.6555555555555556,0.8791495517838228,0.5825935244369896
40,1.0,2.0,15.0,6.0,0.65,0.65,0.8751618751618752,0.5772696021283592
41,1.0,3.0,15.0,6.0,0.65,0.65,0.8702924960284085,0.565275237406385
42,1.0,4.0,15.0,6.0,0.6666666666666666,0.6666666666666666,0.8720996038483305,0.5896274059259319
43,1.0,5.0,15.0,6.0,0.6944444444444444,0.6944444444444444,0.8783068783068781,0.6325732963159864
44,1.0,6.0,15.0,6.0,0.7277777777777777,0.7277777777777777,0.8935727296383034,0.6754774717737679
45,1.0,7.0,15.0,6.0,0.7333333333333333,0.7333333333333333,0.8990901571546733,0.6809186586952691
46,1.0,8.0,15.0,6.0,0.7277777777777777,0.7277777777777777,0.8935727296383034,0.6723910520206816
47,1.0,9.0,15.0,6.0,0.75,0.75,0.9037037037037037,0.6940035273368607
48,2.0,-2.0,15.0,6.0,0.03888888888888889,0.03888888888888889,0.7259259259259259,0.06616977225672879
49,2.0,-1.0,15.0,6.0,0.15555555555555556,0.15555555555555556,0.7795414462081128,0.18875902851562082
50,2.0,0.0,15.0,6.0,0.2388888888888889,0.2388888888888889,0.7933914306463326,0.2365256575782892
51,2.0,1.0,15.0,6.0,0.3111111111111111,0.3111111111111111,0.8052944862155389,0.30111831826602625
52,2.0,2.0,15.0,6.0,0.43333333333333335,0.43333333333333335,0.8506596060943887,0.42220340046427
53,2.0,3.0,15.0,6.0,0.5222222222222223,0.5222222222222223,0.8677536231884059,0.5104807920899874
54,2.0,4.0,15.0,6.0,0.6555555555555556,0.6555555555555556,0.906073350517795,0.6453281647781536
55,2.0,5.0,15.0,6.0,0.6777777777777778,0.6777777777777778,0.9012345679012346,0.655356988690322
56,2.0,6.0,15.0,6.0,0.6833333333333333,0.6833333333333333,0.889516635279347,0.6389497978734633
57,2.0,7.0,15.0,6.0,0.6944444444444444,0.6944444444444444,0.8801742919389979,0.6307375751820196
58,2.0,8.0,15.0,6.0,0.75,0.75,0.9043314500941619,0.6947067622173108
59,2.0,9.0,15.0,6.0,0.7833333333333333,0.7833333333333333,0.9265536723163842,0.7335074676846828
